,0,1,2,3,4,5,6,Label
1448,2.73051,7.7558618,10.601166,10.628673,21.244246,-14.995405,22.504267,0
1449,2.545141,7.5363746,9.027026,8.809271,-17.743256,-13.26714,-18.303822,0
1450,2.765542,9.463898,11.93447,12.291252,-24.56138,-17.035795,24.548079,0
1451,2.8326244,8.76437,12.108113,12.76223,-25.201527,-17.183504,-26.060083,1
1452,2.0130994,6.1773214,8.248845,8.423565,-17.981413,11.550016,-16.760553,0
1453,2.8065968,8.767194,11.235465,11.119833,-22.3338,-15.6105795,-22.703707,0
1454,2.8635495,8.481525,11.563636,11.212104,23.425331,15.490362,-22.604883,1
1455,2.9773014,9.261102,12.907474,12.280349,25.328276,-17.558071,-24.902906,1
1456,2.4617321,7.36837,9.017172,8.9734535,18.770363,-12.673187,-17.974249,0
1457,2.826061,8.162811,11.475301,11.768511,23.452198,-17.379171,-23.693523,1
1458,2.925807,9.1393795,11.126577,11.579641,-23.41706,-16.15145,-22.957445,1
1459,2.8147883,8.468017,10.450738,10.345741,20.744087,-14.674914,-22.401442,0
1460,2.6371176,6.4365134,9.435646,9.685773,-19.264662,-13.185709,19.794098,0
1461,3.025268,8.779866,12.2303505,12.615631,-25.4383,-17.167915,-25.076153,0
1462,2.7212567,6.830489,9.379437,10.553849,-21.545324,-14.064466,-20.522438,1
1463,2.9433064,7.892704,10.697404,11.121314,-22.043257,-15.1078,22.655392,0
1464,2.979829,8.909371,12.073985,13.009458,26.569365,-18.529547,25.553185,1
1465,2.3618867,6.7420893,8.752695,8.123525,-17.563066,11.562826,-16.563803,0
1466,2.0509186,8.256498,9.905432,9.542273,19.400192,-13.679894,19.434433,0
1467,1.9908812,7.967531,9.62117,10.516498,-20.838133,-14.538912,20.666594,0
1468,2.957638,8.268304,12.473965,11.673821,-23.930983,-15.888165,-23.869776,1
1469,2.862338,8.818076,10.9628,11.434221,-22.641699,-16.293087,23.32926,0
1470,3.0232155,8.330284,11.828057,12.772881,25.671316,-17.059963,25.087639,1
1471,2.8515613,8.202379,11.692797,13.326437,-26.830244,-17.586971,25.838295,1
1472,2.9448311,8.557958,11.189611,11.425379,-22.732933,-15.814362,-24.51923,0
1473,2.8713205,8.580325,11.218702,12.488569,24.874449,-17.557077,-24.361778,0
1474,2.9667532,11.234217,12.58078,12.639367,25.457897,18.441689,-25.354263,1
1475,2.8015037,8.923972,11.476985,11.345636,23.043982,16.037193,-22.824291,0
1476,3.039988,9.348319,11.721921,12.081962,-23.992283,-16.802546,24.69481,0
1477,2.697308,7.113938,9.08096,9.386122,-18.673811,-13.0254755,-18.947762,1
1478,2.7380176,9.439036,11.293976,11.57532,23.069136,-16.484104,23.321218,0
1479,2.4041576,7.8229055,9.070343,9.048483,-18.175377,-12.965443,18.394552,0
1480,2.9094017,9.902207,12.471656,13.420564,26.386042,19.284101,26.901108,0
1481,2.488357,6.7888775,8.878846,9.105334,-18.098124,-12.512284,-19.344282,0
1482,2.404946,6.9640326,8.780576,8.10497,-17.013058,11.750072,-16.574842,0
1483,2.9032323,8.2540865,10.770039,10.837618,21.92329,-15.083109,-21.710707,0
1484,2.8187816,8.842585,10.997949,11.92635,23.480886,-16.58012,23.618631,1
1485,2.5507717,7.4621663,9.492534,9.439464,-20.249084,-13.27556,18.905909,0
1486,2.6250844,6.4370093,9.485061,9.632224,19.241564,-12.854442,-19.531607,0
1487,2.9452999,9.602376,11.940482,12.331318,24.473688,-17.575603,25.233404,1
1488,2.8600128,7.6167626,10.267286,11.3604355,-22.17506,-15.244804,23.40175,1
1489,2.8846483,9.111724,12.722618,12.991467,26.072851,17.556526,25.94403,0
1490,3.0559447,9.447247,13.155566,12.355855,25.23319,-17.641226,25.295412,1
1491,2.6227283,6.993619,9.338112,9.099633,19.278788,-12.617609,-18.321129,0
1492,2.9899213,8.689645,11.350414,11.400954,-22.844894,-15.86014,23.061182,1
1493,2.6468344,6.832609,8.923465,9.70551,-19.161316,-13.126159,19.180115,0
1494,2.691226,10.285781,11.713461,11.622508,-24.141197,-16.774147,23.294853,0
1495,2.7017334,8.832048,10.694264,10.550445,-21.392616,-14.967591,-21.270859,0
1496,2.6848748,8.149177,9.388445,9.82392,19.907661,14.685616,-19.455624,0
1497,3.008937,8.795254,12.344116,13.217684,-26.141846,17.628345,26.156603,0
1498,2.4439056,7.1843824,8.703604,8.381279,-17.631718,-12.0753765,16.932217,0
1499,2.808745,9.693815,11.261547,11.942875,23.675797,-17.025015,23.717396,0
1500,2.8139966,8.547701,10.805355,10.766276,-22.08409,15.08578,21.571692,0
1501,2.943934,8.127195,11.0588,11.030788,-22.784275,-15.108801,-22.084051,0
1502,2.9126806,9.542756,11.56446,12.604619,25.538696,-17.85875,-24.693544,0
1503,2.3167014,6.6040826,8.244385,7.582285,-15.92773,13.092481,-15.52754,0
1504,2.4101949,8.02216,9.011858,8.5479355,-17.729992,12.88002,-17.364899,0
1505,2.977292,8.896592,12.003685,11.7600565,-25.44981,-16.319292,-23.64198,1
1506,2.7663598,7.0339103,9.650131,9.434302,19.271551,-13.207061,-19.041025,0
1507,2.791156,8.115836,10.053504,11.172016,21.894728,15.234534,21.985212,0
1508,2.963296,8.260263,11.810881,12.068426,24.048763,16.198868,24.391766,1
1509,2.4493837,7.4177327,8.802364,8.603081,-17.728037,-12.379027,-17.33933,0
1510,2.9525213,7.552382,10.622217,11.519469,-22.883116,-15.311128,22.655594,1
1511,2.1653311,6.3202796,9.12787,8.559454,-18.15937,11.740427,17.409893,0
1512,3.053012,9.3681135,12.42621,13.7116995,-27.33453,-18.777603,-26.798296,1
1513,2.4797096,7.3386908,8.607482,8.492988,17.047764,-12.190416,-17.885252,0
1514,2.7285872,8.952341,11.453572,11.814901,-23.608265,16.317385,-23.591372,0
1515,2.748024,7.51162,9.837689,10.568546,-20.849342,-14.324695,-21.032578,0
1516,2.720496,8.470121,11.053846,11.3986435,-22.628687,-15.6622505,-23.505314,0
1517,2.7291694,8.613147,12.010107,11.294533,-22.948973,-16.031984,-23.95297,0
1518,3.0550761,10.734891,11.852963,11.82415,24.13175,17.242388,-23.689314,1
1519,2.3488083,6.2704344,8.691744,8.183529,-16.621675,11.318909,17.935482,0
1520,2.8063872,8.053588,10.564384,11.319789,22.466795,-16.059404,-22.368921,1
1521,2.8133655,8.167101,11.053313,10.911695,21.925817,15.2171,-22.32822,0
1522,2.6181648,7.0678315,9.351385,9.679817,-20.110209,-13.227745,19.198656,0
1523,2.6776772,9.466407,10.124748,11.021352,22.091837,-16.650139,21.617567,0
1524,2.6276572,6.562612,9.043193,8.935832,-18.015495,-12.474889,18.159754,0
1525,2.6583133,8.993167,10.73216,11.18483,-22.576672,-15.826648,-22.175049,0
1526,3.026753,9.053704,12.490335,11.792195,23.939627,16.557438,-24.709953,0
1527,2.872358,8.714692,12.855256,12.32571,-24.933664,16.81621,-25.472097,1
1528,2.9027824,10.888399,12.339218,12.774385,-25.3708,18.288269,25.72015,1
1529,2.8298903,10.408208,12.919564,12.340892,-25.117126,-17.78945,-25.126238,0
1530,2.925095,9.432796,12.240423,11.912742,-25.700422,-17.386217,-23.989407,0
1531,2.5808332,7.48578,9.258547,9.661729,-19.269262,-13.408489,19.275547,0
1532,2.7454677,7.490127,10.493298,10.976819,-22.437391,15.571292,-21.719704,0
1533,2.6777647,8.966907,9.801431,9.553497,-19.54724,-14.167427,-19.288578,0
1534,2.8614192,8.369868,12.777321,11.405889,23.516462,-15.701826,24.036266,0
1535,2.9974344,9.826175,12.891771,11.609913,-24.12278,-17.484287,-23.937954,1
1536,2.7186594,7.7791123,10.307674,10.488726,-21.560617,-14.386811,20.89691,0
1537,2.642507,7.068616,8.994499,9.082372,18.124525,-12.632885,-19.005842,0
1538,2.8137233,8.365188,12.129152,11.849435,24.108332,-16.051956,23.912773,0
1539,2.6659946,7.403905,9.436611,9.492614,-19.010704,-13.203414,19.28771,0
1540,2.9416647,9.3129835,12.0347395,12.05175,24.18208,16.816292,-24.335487,0
1541,2.817962,7.481522,9.659556,10.173825,20.883265,-13.950657,-20.09623,1
1542,2.7445166,8.0017805,10.570967,11.09874,-22.354626,-15.232154,-21.96732,0
1543,2.936331,8.530388,10.992348,11.213378,-22.447365,-15.524946,22.488049,0
1544,2.9434266,8.605885,11.612189,12.890083,-25.812923,17.29725,25.151299,0
1545,2.8376327,8.867294,11.93752,11.713185,23.657312,-16.355982,-23.726238,0
1546,2.850309,9.778772,12.543524,12.9571,-27.563162,17.990072,25.707453,0
1547,2.0872602,6.0081024,7.53678,7.5622163,-15.557735,-10.566446,15.141511,0
1548,2.5538428,7.2561536,9.091595,9.347497,-18.682915,-12.983718,-18.758799,0
1549,3.0507925,9.101235,11.925293,12.341329,24.704279,-18.027357,-24.567286,1
1550,2.9871342,9.136582,11.826537,11.819824,-24.600615,-16.407192,23.64566,0
1551,2.2282634,6.9969006,8.291185,8.267525,16.560987,11.795579,17.147528,0
1552,2.7819014,8.032845,11.383459,11.450692,23.00161,15.641597,-23.03634,0
1553,2.7944245,8.849751,12.292903,12.172503,-24.823065,16.727076,24.439472,1
1554,2.9361043,9.696781,13.701204,12.193524,-25.228495,17.156599,25.380331,1
1555,2.0177908,5.9177966,7.6312084,9.925802,18.71506,12.887705,19.362309,0
1556,2.3574145,6.090142,9.818982,7.980345,-17.731958,11.02761,-16.884344,0
1557,2.801187,10.0875,11.516018,11.509512,23.157324,17.615734,-23.189447,1
1558,2.595502,6.953372,9.046705,9.11532,-18.26445,-12.814222,-18.481256,0
1559,2.7247636,8.478144,11.170044,11.419061,22.904215,-15.669501,22.8303,0
1560,2.8230557,8.674374,11.544875,12.03187,-24.208231,16.370396,-23.860052,0
1561,2.7059147,7.407701,9.261644,9.268862,-18.812323,-12.983783,18.604757,0
1562,2.7629313,8.08308,10.337837,10.426571,20.809643,-14.870093,22.008408,0
1563,2.8883777,6.918963,9.533566,10.345953,-20.333603,-13.8134775,-20.637472,0
1564,2.8138363,6.850771,9.38689,9.986323,-19.856554,-13.450334,-19.794724,0
1565,2.9039187,8.58095,10.912959,11.730282,23.417713,-17.004599,-23.09646,1
1566,2.120245,5.4902005,8.139282,7.783928,-15.769267,10.529619,-16.237984,0
1567,1.5679749,5.7071495,6.3522205,6.4215646,12.864072,9.387948,-13.131455,0
1568,2.3290186,7.37037,8.778541,8.747957,-17.735458,12.619726,-17.606775,0
1569,2.834901,9.313035,12.246151,12.3170185,24.65007,17.997816,24.93644,1
1570,2.8175037,8.323401,11.885255,11.756199,23.708141,-16.256315,-23.748627,0
1571,2.7497587,9.083685,11.439908,11.778627,23.389296,16.822714,-24.483747,0
1572,2.927969,8.399649,11.194193,11.475811,22.865189,-16.422615,23.13811,1
1573,2.7429905,8.212497,10.293136,11.18518,-22.532833,-15.389407,-21.93793,0
1574,3.0850465,9.992454,12.924293,12.712667,-26.958466,-17.870031,25.531452,0
1575,2.9470744,9.606203,13.26892,13.338328,26.656284,18.565943,-27.23931,0
1576,2.7633862,9.107197,12.319227,12.116881,-24.515,-16.948505,-24.459444,0
1577,3.0035589,11.001726,11.626276,12.10454,-24.285032,-17.610125,-24.02793,1
1578,2.7352788,8.877964,11.709091,11.558881,23.288153,15.998655,-23.417635,0
1579,2.8572512,9.662434,11.175581,11.697208,23.23496,17.432745,-23.347765,0
1580,2.737189,8.0871,10.659069,11.6158905,-23.240105,15.673047,-22.777773,0
1581,2.9694958,8.388789,11.089034,12.268718,24.522469,-16.538734,23.963547,1
1582,2.4946604,8.208576,8.996722,8.893911,-17.932087,-13.171689,18.068474,0
1583,2.9160776,7.9936633,10.810362,10.996372,21.932367,-15.042453,-22.327433,1
1584,2.6949394,10.292031,11.769845,11.377341,23.146425,16.55001,-23.06421,0
1585,2.4699016,6.8712616,8.9413185,8.618146,-17.777756,-12.084672,-17.439356,0
1586,2.672241,6.9454546,9.471107,9.681986,-19.677177,-13.164425,19.292662,0
1587,2.8671894,7.685854,10.3250265,11.1001005,-22.776628,-15.139004,21.815243,1
1588,2.8525908,7.695008,10.338165,10.883994,-21.654018,-14.742215,21.637474,0
1589,2.896003,10.30588,12.304178,12.236905,24.562315,17.660683,24.833021,0
1590,2.7367587,6.884465,9.5067425,9.557736,19.337814,-13.015604,-19.173527,0
1591,2.7319286,9.835823,11.493869,11.640625,-23.278765,16.80417,-23.485434,0
1592,2.633191,7.2184496,9.448108,9.420962,18.880575,-13.031131,-19.33665,0
1593,2.703863,8.839926,10.85905,10.855591,21.735464,-15.286656,-22.21586,0
1594,2.7143564,8.894673,11.198346,11.766485,-23.471718,-16.218252,23.345268,0
1595,2.8216066,8.009699,11.390984,10.849153,-22.16118,14.85863,22.084948,0
1596,2.4133763,8.168852,9.096279,9.027048,18.139654,-13.414602,18.428524,0
1597,2.6907313,7.30053,9.49123,9.286322,-18.843,-13.032991,-18.809515,0
1598,2.6790476,7.2781487,9.686154,10.311706,-20.463158,-13.993552,-20.459162,0
1599,2.9082055,8.872988,11.67509,12.328453,-25.451883,-16.885796,24.331469,1
1600,2.9475985,9.414549,12.919408,12.344833,-25.151745,17.111036,25.105637,1
1601,1.902433,5.1128473,8.656258,6.4761443,-14.341635,9.032886,-14.105398,0
1602,2.8983543,11.839708,13.085194,14.841571,28.8821,20.865166,-29.067104,0
1603,2.8245318,8.829234,11.308399,11.535843,-22.963789,-16.060839,-23.746635,0
1604,2.793189,10.049866,11.952241,11.64411,-23.830896,16.702616,23.48197,0
1605,2.8014371,8.357074,10.186449,10.6938095,-21.14281,-14.974784,21.832727,0
1606,3.0843213,9.903492,12.253079,12.388658,-24.709557,-17.342426,-26.636158,0
1607,2.1911602,6.4304523,8.544805,8.23307,16.931702,11.463887,-16.681664,0
1608,2.815343,8.26851,10.234793,10.505202,-20.950462,-14.673084,21.141836,0
1609,2.7246149,7.252051,9.431657,11.216631,21.707935,15.017322,-21.67583,1
1610,2.9702845,7.872158,10.981689,11.821156,-23.834467,-15.940406,-23.235952,1
1611,2.8158596,8.308458,11.026094,10.819253,21.762474,15.52661,22.26413,0
1612,2.5881112,7.297204,9.252132,9.16683,18.999313,-12.952674,18.388998,0
1613,2.7285705,8.94607,11.266571,11.161721,-23.296638,-16.004145,-22.379017,0
1614,2.8964868,9.091548,11.209588,11.429975,-22.885937,-16.023754,-22.915617,0
1615,3.0331945,9.999864,12.131628,12.231781,24.4481,-17.63734,24.829315,0
1616,2.983375,9.267939,12.735318,13.328783,26.364384,-18.098076,27.25586,1
1617,3.0733218,9.899431,12.018564,12.362345,-24.651436,-17.312075,-24.771614,0
1618,2.651546,7.4273543,9.730308,9.92848,-20.87504,-13.642603,-19.759144,0
1619,2.7703042,9.0725765,11.816915,11.853223,-23.788233,-16.391905,23.904856,0
1620,2.9885938,9.501403,12.215796,12.970892,-25.565128,-17.877365,26.75765,1
1621,2.976006,8.812616,11.564278,11.334504,22.94812,-15.750009,-22.921515,1
1622,2.862391,8.784631,11.640294,11.659951,25.175232,16.05547,23.310116,0
1623,2.8149915,7.4343805,10.018382,10.350692,21.765675,-14.079211,20.53598,0
1624,2.8035426,9.998967,12.11786,12.071048,24.234917,17.247845,-24.446938,0
1625,2.9293957,8.385841,11.422934,10.692202,-22.315905,-14.885123,-21.766403,1
1626,3.0034466,9.118861,12.51867,12.771046,-25.44582,17.437819,-25.861109,1
1627,2.8993957,10.19616,11.480397,11.815869,-24.701065,17.105698,23.464733,0
1628,2.4110217,6.5966988,8.478533,8.1686125,16.922546,11.784485,16.524384,0
1629,2.4136221,7.394633,9.094745,8.76185,-18.185345,-12.468373,17.713566,0
1630,2.8566759,9.20274,11.518443,11.3000765,23.951424,-15.991308,-22.71005,0
1631,3.030527,9.082358,12.715717,13.362595,-26.465847,18.963303,-26.697968,0
1632,2.982296,8.588474,11.506158,12.613165,-24.851894,-17.040178,24.79811,1
1633,2.8633437,11.364874,11.729717,11.385113,-22.968153,-17.115849,23.419247,0
1634,2.8091328,7.1789765,9.962927,10.226089,20.325254,-13.818836,-21.15716,0
1635,2.8420477,7.2344155,9.908901,10.1631155,-20.821032,-13.780922,20.211876,0
1636,2.8234417,8.096511,10.594149,11.829481,-23.121313,-15.880685,-23.296862,0
1637,2.8475509,6.636773,9.465028,10.300164,20.772932,-13.677441,20.19759,1
1638,3.001704,9.355342,11.56346,11.792541,23.550718,-16.486141,23.725748,0
1639,2.920099,8.522145,12.483722,12.581607,-25.159227,16.90442,-25.478342,0
1640,2.7498684,7.0859013,9.671824,9.705956,-19.486244,-13.3587,19.626856,0
1641,2.9475713,9.198169,11.036661,11.489135,-22.847862,-16.268929,-22.975815,0
1642,2.7028303,9.245646,12.008175,11.503525,-23.26153,-16.48593,24.262144,0
1643,2.6407619,7.019493,9.355741,9.395726,19.161066,-12.913029,18.810944,0
1644,2.7715006,9.026686,11.020628,11.180135,-22.283747,15.693765,-23.195892,0
1645,2.3600385,6.986963,8.492155,8.681253,17.284023,-12.175236,-17.841375,0
1646,3.006581,9.278712,13.103926,12.210869,24.868334,16.86036,-26.623053,1
1647,2.7438486,8.04001,10.225486,10.062107,20.35977,-15.482908,20.353119,0
1648,2.8319094,9.406082,11.575526,12.15545,-24.16964,-17.419926,24.173283,0
1649,2.890449,10.079703,11.69408,11.324472,22.83996,16.986542,23.608604,0
1650,2.3063216,7.0612288,8.211471,7.9232483,16.393297,11.603947,16.027575,0
1651,2.7152839,7.1397815,9.638535,9.630165,19.826298,-13.969531,-19.2815,0
1652,2.6566422,9.13266,12.161071,11.533482,23.442541,16.128294,-23.683859,0
1653,2.8626466,9.07939,10.890011,10.8363905,-21.743448,16.147953,-22.068508,0
1654,2.9298844,10.325871,12.171306,12.393873,25.36612,-18.13532,-24.685724,0
1655,2.6682322,7.3944035,9.530243,10.014008,-19.791763,-13.711495,-20.582006,0
1656,2.9669855,9.221346,12.1007185,11.971018,24.533297,17.256311,-24.027018,0
1657,2.8601427,9.289238,11.879127,11.579749,-23.428173,16.24559,23.4966,0
1658,2.4708612,6.752012,10.018415,8.034521,-17.197596,11.417992,17.226366,0
1659,2.8132117,9.185899,13.346059,11.653454,-24.153526,16.297705,25.57225,1
1660,2.914331,8.778208,12.696237,12.524496,-25.135199,17.026184,26.540142,0
1661,2.7436128,6.7425013,10.021619,10.405545,20.647242,-13.778199,-21.076944,0
1662,2.6845858,7.1087,9.929559,10.037087,20.055544,-13.597106,-20.43326,0
1663,2.3390996,6.4489155,9.284313,8.099374,-16.797123,11.324005,-17.576889,0
1664,2.8982022,8.044219,10.559527,10.852759,22.166162,-14.9066925,21.572575,0
1665,2.6917374,6.878104,9.448168,9.400699,19.023409,-13.265551,-18.936522,0
1666,2.8484516,8.723036,10.619056,11.735411,23.652826,16.85146,-22.91995,0
1667,2.7800288,9.588869,11.769275,11.698824,-23.873638,-16.513786,23.463455,0
1668,2.9515474,7.844574,10.375138,10.921034,21.852371,-14.982011,21.637854,0
1669,2.900946,7.7869015,9.953155,10.978231,-21.644405,-14.871696,21.553848,1
1670,2.8294344,9.088939,13.363685,12.301241,-26.110222,19.711748,-25.136137,1
1671,2.762209,8.753307,12.746503,11.89091,24.209639,-16.332253,26.212057,0
1672,2.9135172,9.086987,11.543756,11.183556,23.678553,-15.7316265,-22.5484,1
1673,2.9023242,8.364491,11.437322,11.751443,24.92775,15.963356,-23.345974,0
1674,2.6002598,8.33027,9.508246,9.424488,20.421198,-13.598195,-18.891045,0
1675,2.9489264,8.886416,11.702174,11.757732,-23.496635,16.242556,-24.184605,0
1676,2.8499496,9.262146,11.070913,11.0716715,22.324963,-16.169247,-22.265985,0
1677,2.9631972,9.362144,12.571833,11.8855295,24.115908,-16.583164,25.168648,0
1678,2.408193,7.466792,8.926581,8.824558,17.835176,-12.785955,17.867298,0
1679,3.006522,7.4498725,10.007219,11.580339,22.857424,-15.772744,-22.398933,0
1680,2.7869012,7.9945593,10.600161,11.804469,-23.014704,15.902989,-23.729729,0
1681,2.4274433,6.3325996,8.124313,8.865066,18.165766,12.942219,-17.365126,1
1682,2.4959748,6.45062,8.564157,8.733815,-17.486158,-12.033573,-17.59364,0
1683,2.6104085,6.809025,8.983394,9.328789,-18.649694,-12.749897,-18.621979,0
1684,2.729384,7.4075327,10.091538,10.28407,-20.681429,-13.992759,-20.57602,0
1685,2.0300894,5.7995076,8.013454,8.19777,-16.799366,11.130562,-16.326714,0
1686,2.7574506,8.778492,11.996359,11.6331,-23.547812,-16.213013,23.664318,0
1687,2.927748,9.669643,11.956588,12.137191,-24.764753,16.979074,24.199598,1
1688,2.784266,9.324399,11.961358,12.024626,-24.190985,16.696562,-24.147459,0
1689,2.9654684,9.332366,11.163432,11.391165,-22.909807,-16.057482,22.75513,1
1690,2.6867456,7.0639157,9.373078,9.796672,-19.436956,-13.344821,-19.705254,0
1691,2.8939624,8.700603,11.697884,12.724299,25.130898,18.246653,-25.048655,0
1692,2.9165916,9.160465,11.382342,12.452677,-24.428778,17.451897,24.68329,1
1693,2.9385312,7.141996,9.653961,10.565373,-20.80427,-14.145553,-20.849155,0
1694,2.5547137,6.744027,10.66519,8.193323,17.717813,11.566962,-17.84744,0
1695,2.8775973,9.845571,12.096465,12.350352,-24.604307,17.421982,-25.01476,0
1696,2.8638446,9.121447,11.716657,11.470961,23.09069,-16.06235,23.539139,0
1697,2.8772073,9.721822,13.162506,12.583273,25.830435,-17.595072,25.498838,0
1698,2.380834,6.801123,9.778664,8.0379,-16.989937,11.4390335,17.315554,0
1699,2.9027026,8.441458,12.112589,12.309698,24.701992,-17.185642,24.644514,1
1700,2.9490385,9.0608635,13.255702,11.695687,24.622322,-16.236437,24.200464,0
1701,2.902555,8.997989,12.2558,11.800754,23.87451,16.780735,-24.190842,1
1702,2.913116,10.5962305,12.04366,12.324083,24.51054,17.623755,-25.4713,1
1703,2.6178696,7.07589,9.262716,9.4043,19.021795,-12.952898,18.806269,0
1704,3.0122027,9.60512,12.771938,13.89599,-27.230476,-18.758165,28.539873,1
1705,2.725447,7.884738,10.480797,11.075962,-22.516907,-15.2007,-21.864864,0
1706,2.8609211,7.959492,11.296736,11.106927,22.35371,15.518425,-22.67285,1
1707,2.5920544,7.6896987,9.249821,8.988434,-18.11436,-12.843585,18.8631,0
1708,2.5714707,6.9790115,9.124035,8.954586,18.24181,-12.527925,18.077412,0
1709,2.5288486,7.449002,9.388764,8.407916,-18.159351,12.320587,17.310572,0
1710,3.0071583,8.955807,12.566258,13.629724,-26.849825,-18.12448,26.910917,0
1711,2.7491198,8.0516615,10.365309,10.624308,21.344852,14.709154,21.21387,0
1712,2.7347903,8.825058,11.066566,11.399586,22.633488,-16.884335,-23.84271,0
1713,2.6871288,7.9518166,9.809428,10.082909,-20.843096,-14.433794,-20.034252,0
1714,2.877488,9.028152,11.920909,11.607395,23.563763,-16.68945,-23.487093,0
1715,2.6721501,8.73168,11.123445,8.981049,-19.152222,-13.520543,19.220789,0
1716,2.9096212,7.5093846,10.182422,10.438749,-20.956987,-14.195327,-20.854656,0
1717,2.6077297,7.842452,9.793025,10.436646,20.637922,-14.82679,-20.793291,0
1718,3.0665371,8.393606,11.762187,11.903449,24.017488,-16.100363,-23.805763,0
1719,2.43876,6.994467,9.464206,8.20817,-17.199665,11.717515,-17.190186,0
1720,2.482057,7.0538335,9.069364,8.847449,-18.085299,-12.385652,17.876026,0
1721,2.929324,9.401877,12.7561655,12.473443,25.355646,-17.368006,25.163195,1
1722,2.8316674,10.7029705,11.853135,11.463909,23.186344,-16.815409,23.419188,0
1723,2.9935875,8.753407,12.210711,11.373438,23.167007,-15.926115,-24.247286,1
1724,2.740063,9.815187,14.318607,12.757744,26.378155,19.568361,26.546587,0
1725,2.977165,10.561853,12.029692,12.154394,24.253778,-17.436726,24.985603,1
1726,2.8814175,9.243366,11.990535,12.179131,24.278137,16.81785,-24.863625,0
1727,2.952999,8.50073,12.054809,12.430047,-24.771873,17.201294,-24.889967,1
1728,2.9303443,7.782565,10.475055,10.447594,-21.289513,-14.375856,-20.950245,0
1729,2.8895698,11.678644,12.132652,12.099664,-24.906221,18.11502,24.22505,1
1730,2.4520884,6.536714,8.81283,8.832575,17.847738,-12.202193,17.77065,0
1731,2.8881764,8.734597,11.214478,12.049669,-23.687551,-16.418148,-24.470974,1
1732,2.9389367,9.858298,12.385628,12.066242,24.499624,17.170517,24.397629,1
1733,2.7465806,7.2816954,9.765107,9.881252,-20.064697,-13.557823,-19.750273,0
1734,2.709922,6.665706,9.254591,9.18144,18.575193,-12.561701,18.527374,0
1735,2.6687872,8.324198,10.293076,10.852579,-21.64858,-15.15697,-21.521576,0
1736,2.5018072,7.956391,9.119201,9.1200485,-18.733246,-13.139352,18.263277,0
1737,2.7724705,9.458294,11.862286,11.181937,23.601994,-15.926052,22.70755,0
1738,2.8025246,9.30722,12.228728,11.445849,-23.897682,-16.129265,23.296345,0
1739,2.8376617,8.33779,10.681442,11.070867,-21.954397,-15.247528,22.685194,0
1740,2.9643574,9.258506,11.917585,11.922239,23.91809,16.860977,-24.107159,1
1741,2.8911655,7.848978,10.13673,10.6265545,-21.207714,-14.600133,21.118757,0
1742,2.7525337,7.6516685,10.700587,10.174256,20.619139,14.330131,-21.34737,0
1743,2.7264936,7.7967873,10.252326,10.80617,22.396933,-14.9697695,-21.33706,0
1744,2.792133,8.196008,10.143352,9.948779,20.159653,-14.201127,-20.13195,0
1745,2.6977217,6.9619684,9.144583,9.514825,20.923725,-13.370577,18.844543,0
1746,2.919671,9.016533,13.083254,12.303173,25.536438,16.831938,-25.01524,1
1747,2.6531572,8.627149,10.806514,11.252209,-23.118738,-15.651818,22.286217,0
1748,2.9757016,8.753375,11.228772,11.004852,22.255661,-15.439524,22.29006,1
1749,2.8106058,9.371414,11.732077,12.11985,24.098639,18.151398,24.378653,0
1750,2.6057863,7.479905,9.396068,9.141299,18.625294,-12.886299,18.510658,0
1751,2.8005316,10.139756,14.569403,11.73878,24.912104,-16.846935,-25.42878,0
1752,2.338474,6.6209474,9.601475,8.047084,-16.882895,11.357821,-17.514551,0
1753,2.074801,7.2276173,9.159152,11.486016,-22.147217,-15.100426,21.859861,0
1754,2.9388897,10.940488,13.864527,12.743062,26.277662,-19.56991,26.138885,0
1755,2.7342947,7.5897474,10.117132,10.238189,-22.835785,-14.0617695,-20.415852,0
1756,2.0357425,5.6296954,7.7544165,8.40268,-16.513561,11.226653,-16.910744,0
1757,2.881249,8.5028105,11.09631,11.179492,-22.969507,15.514462,22.328447,0
1758,2.8575826,9.87299,11.612259,12.036964,-24.879227,17.174757,23.863586,0
1759,2.4846895,6.4443774,8.314119,8.486837,-16.888748,-11.92434,17.978481,0
1760,2.5242774,6.9764934,8.354246,8.438247,-16.887543,-11.952542,-17.166513,0
1761,2.4443402,6.421992,9.230689,8.621206,17.607122,-11.970796,17.855862,0
1762,2.9082763,8.3763075,11.656415,11.242355,-22.693748,-15.512347,23.70966,1
1763,2.792476,9.760215,11.927991,12.069628,24.079622,-17.214874,24.718048,0
1764,2.9506888,9.230595,13.207402,12.683179,-25.630003,-17.550241,-26.704742,0
1765,2.4755857,7.257549,9.016538,8.910674,18.209694,-12.552597,-17.926401,0
1766,2.7772992,9.2222395,11.79471,11.6005745,23.480886,16.312645,-23.42073,1
1767,2.7678227,9.690123,12.232858,11.321989,-25.439495,16.167751,-23.099417,0
1768,2.7035906,8.603416,10.261731,10.862468,-21.677874,15.164434,21.5056,1
1769,2.5955126,6.756422,8.860052,9.428557,-18.578428,-12.867217,19.371292,0
1770,2.725766,8.272953,11.155096,11.46814,-22.914335,-16.08331,22.947472,0
1771,2.6997013,7.876636,10.103383,10.1566925,20.360542,-14.138861,20.556906,0
1772,2.8568153,8.890078,11.627409,12.402286,-24.418282,-17.139914,25.556011,0
1773,2.7184737,9.293484,11.265719,10.989704,-22.545197,-16.432692,-22.150028,0
