,LTE_LL_5,LTE_EE_5,LTE_SS_5,LTE_LE_5,LTE_ES_5,LTE_LS_5,Label
3419,5509.9233,53.249878,17.99112,257.81293,29.974527,107.2055,0
2740,5280.8,52.847023,17.91183,241.17003,29.641727,101.443085,0
2215,8029.325,41.007706,15.903253,173.4579,24.605776,79.350395,0
4564,2952.9053,51.6241,19.592077,212.77443,30.90545,107.17906,0
1839,6348.2495,61.09726,21.392876,263.14807,35.19175,130.6296,0
1336,6888.8667,65.19455,23.160248,312.38144,37.503803,128.7072,0
1564,6897.6562,28.027607,11.051978,110.91544,17.026482,54.41244,0
968,3799.6519,58.768723,22.126987,266.30997,35.09216,122.19297,0
2158,4476.2246,71.05678,24.930883,318.44272,40.622246,138.9845,0
5453,4818.6006,51.768806,15.684994,269.83774,26.924326,100.377655,0
1668,3033.8682,57.650387,21.491203,232.13057,34.1656,114.07788,0
4510,5614.0605,66.86593,26.57672,273.2933,41.324684,133.53847,0
2013,5675.037,81.70382,29.318026,360.06256,47.463005,162.72208,0
5146,5436.1733,58.298904,19.35207,304.602,31.105497,108.09321,1
4861,4730.3223,71.67701,25.241554,341.56818,40.656307,138.66245,0
120,7612.4443,64.42717,21.000761,355.24155,34.868103,134.7507,1
4361,8178.4746,128.84631,61.197643,426.1511,88.77992,263.06824,0
5922,5688.726,55.920036,18.415934,266.26874,30.934774,110.05926,0
4610,3174.9556,68.078316,23.962997,289.15842,39.157856,133.756,0
6140,3028.3113,73.02398,24.91806,320.4754,41.13765,144.01244,0
2,6962.7324,69.12011,20.542799,368.96204,35.75402,136.85233,1
14,10590.934,61.198513,19.75981,350.49792,32.54623,119.06746,1
6132,959.02966,114.328575,54.23401,332.1145,78.61928,228.05438,0
1423,2653.0022,52.887764,19.760775,216.19324,31.491938,105.70332,0
4388,11970.758,65.55919,22.95998,323.38882,36.997147,125.08744,0
3036,5854.302,64.33679,20.380512,325.474,34.40895,123.69046,0
1391,6860.036,44.807564,17.242918,187.96877,27.037008,94.99901,0
4865,4355.443,50.3188,18.012972,241.77202,28.950737,98.598755,0
1016,9996.923,28.913513,11.165993,148.8427,17.140762,56.02554,0
5399,4808.0605,67.61562,20.73911,333.3358,35.792896,132.06107,1
4762,1334.572,8.608019,3.739779,35.803608,5.4678345,16.771578,0
1708,12246.52,49.64053,19.120352,218.14816,29.874928,97.91141,0
5341,4116.1626,55.767685,19.917118,262.97705,32.094246,110.03485,0
689,5476.2363,73.53735,25.813784,348.06647,41.7332,143.76433,1
1988,7044.2344,61.727093,20.67984,322.81924,34.384926,121.37301,0
1798,2270.3853,56.524048,19.694628,241.09908,32.605797,115.8736,0
5349,4853.7646,67.18682,20.33549,343.49014,35.23119,129.92404,0
1043,1818.1934,54.62103,19.326775,223.18446,31.449886,107.81194,0
3928,3463.7664,64.021576,20.570433,300.5854,35.01542,128.99771,0
4556,3431.6614,59.90732,21.391764,265.03558,34.68895,118.040016,0
2989,11816.311,39.48857,12.409875,199.5584,20.954,77.535324,0
1478,7574.3403,48.498573,17.191484,232.99577,27.614464,95.54522,0
2987,4030.9924,65.76783,23.389992,291.67142,38.156155,130.44055,0
37,4928.941,60.415714,19.539516,280.48706,33.103634,116.96694,1
5832,7339.3315,72.58454,24.748678,348.18192,40.61051,140.98885,0
3848,9223.258,49.627724,17.421751,256.05774,28.040012,101.30406,0
4513,2772.7288,63.82501,23.06578,261.3194,37.44665,129.4515,0
4163,5588.223,69.68454,25.391256,313.52237,40.597225,140.72449,1
869,7137.906,59.011387,18.192127,290.82007,31.412928,115.91098,0
2292,13220.306,47.796925,17.408228,198.78436,28.06257,97.21456,0
836,3236.9517,64.00188,21.657816,279.26193,36.237305,126.89234,0
1413,4780.423,41.416252,15.710606,171.56958,24.845541,83.45731,0
5894,3413.1143,54.197136,17.429966,262.75873,29.340603,103.978966,0
2104,8806.18,63.1944,22.543745,292.46893,36.665134,127.00543,0
3567,540.28534,3.7955084,1.874233,15.432709,2.624264,7.5135083,0
1904,6851.0215,46.586983,16.82819,181.69,27.52452,95.90948,0
2272,4968.264,61.3523,21.799881,303.4551,35.117256,125.3817,1
5408,8739.189,73.85395,22.12929,363.8971,38.86498,142.7574,1
4359,7389.4272,73.58496,25.838081,368.50543,41.70034,145.89806,0
956,9788.659,33.907356,11.794718,197.2539,19.030426,69.45107,0
4575,4402.467,63.368477,22.31517,300.70865,35.915054,125.27117,1
2966,4079.6973,29.790066,12.014596,121.918465,18.38123,60.00028,0
559,6032.4766,63.969105,21.553083,324.53952,35.204144,125.16925,1
4437,2865.9656,55.227077,19.478584,237.75906,31.746864,110.58376,0
5762,6320.2896,56.626907,18.42331,281.17938,30.995405,110.67288,0
474,5152.562,65.330765,21.331287,319.70407,35.89464,133.72757,1
5325,7628.036,71.6615,22.339403,312.5085,38.621742,139.17302,0
5449,15127.774,53.850075,19.228079,240.74588,31.00574,107.563805,0
5090,2325.9644,47.510548,15.584163,215.74263,26.142548,93.253876,0
2599,4493.5723,48.14402,16.274872,222.49379,27.091185,99.57024,0
5536,5661.461,61.875076,22.737795,266.05417,36.41971,121.855896,0
4344,2926.2935,54.29278,18.430798,236.68773,30.622694,105.81914,0
2600,3326.8555,51.312958,19.990843,198.40952,31.350328,102.10736,0
4596,3398.835,65.84341,23.55373,284.90158,38.458256,135.16847,0
1489,7445.2466,58.38991,23.314016,233.1139,35.82176,113.80724,0
3432,7656.2007,76.02736,25.353243,379.0184,41.584915,146.31003,1
1311,5404.835,65.20599,22.73531,301.66666,37.21825,126.70753,0
396,4987.767,64.35423,20.82225,329.06802,35.1292,128.56648,1
5776,6768.382,48.477432,16.904428,243.07082,27.084059,93.097374,0
652,14365.841,52.16209,19.164602,259.39005,30.281368,101.95621,1
4448,9166.295,62.767452,21.572762,298.3361,35.13767,120.58226,0
3381,2466.5972,72.62321,24.261385,302.14615,41.067574,143.81161,0
2544,8604.723,58.44083,19.470316,288.7724,32.561237,114.10185,0
4160,16276.896,145.39603,21.66079,985.8889,48.69331,204.21109,0
809,3253.216,47.508877,18.070208,195.76425,28.469927,97.7325,0
4665,1412.691,86.33779,40.73745,252.30539,59.182396,171.195,0
176,4940.9756,76.973,27.017683,367.04324,43.72843,152.49693,1
3630,11051.426,50.706276,15.676568,264.56525,26.700514,98.29433,0
5278,2868.2292,66.167206,23.33319,292.6711,37.94429,131.1324,0
1321,2463.162,63.85022,23.314966,254.6375,37.800823,137.28732,0
746,7250.5464,42.37413,17.00649,224.36792,26.09784,90.48331,1
1441,7285.6904,62.759956,20.550058,334.72372,34.629177,128.24023,0
167,5416.1323,69.06159,22.361828,315.6103,37.93629,135.3443,1
3536,7128.7817,66.86723,20.295307,363.70767,34.883213,127.94891,1
541,6603.623,69.533134,23.713778,354.48273,38.44344,134.94931,1
5585,3455.8018,65.97451,22.677835,304.05176,37.117554,132.51018,0
818,2876.8066,63.83808,23.139124,261.90857,37.37028,129.72983,0
1210,11255.119,33.98468,12.596332,196.52927,19.703438,67.6601,0
171,9505.589,62.195457,19.131598,318.9646,33.027355,126.14474,1
3214,4210.372,40.64748,15.215793,154.18329,24.411585,83.95557,0
206,9145.136,70.46709,24.122414,334.15952,39.18512,133.81459,1
2880,4208.365,70.09027,24.583387,273.37378,40.615845,140.093,0
4586,1694.8162,23.205084,9.908559,87.44868,15.09608,53.796555,0
3316,4014.419,68.35087,22.096624,298.0877,37.577263,133.51057,1
919,6170.834,51.829548,17.113914,252.8472,28.650686,104.78685,0
2596,4077.0579,62.325638,19.212181,304.32635,32.93658,119.219086,0
665,7065.3105,83.477974,24.380804,442.21875,42.73125,160.00067,1
673,3595.1602,61.109905,19.399113,286.63364,33.090984,123.13103,1
4100,5733.043,27.564756,12.141973,103.527054,18.05968,55.030697,0
491,2246.3462,30.94039,13.039905,115.78658,19.785212,61.823746,1
1948,3642.7422,59.585484,20.388922,252.31447,33.834732,119.59333,1
4632,11388.012,70.53652,22.571562,362.77917,37.42505,130.70338,0
3138,7089.291,25.04896,9.802687,138.55157,14.859102,47.128807,0
4594,4511.844,55.323612,15.802582,292.47958,27.668497,103.90972,0
4975,8868.869,67.75409,22.799383,341.68552,37.27415,130.98514,1
5561,7725.0127,41.61369,12.973005,205.38882,22.219847,83.45021,0
3440,4785.646,37.226627,15.825057,142.29416,23.810923,74.96221,0
5646,2871.2922,62.033394,23.632416,244.07045,37.454056,123.33988,0
4222,8683.426,60.443783,21.237339,329.70786,33.76514,116.45144,1
618,6292.8115,63.212135,23.578894,282.41193,37.42549,126.09055,1
4004,6668.4033,67.12475,22.973158,292.4236,38.196,135.77899,0
6013,2286.6606,49.650723,18.950481,206.10283,29.863396,99.144554,0
490,12684.445,58.39116,21.562761,298.2331,34.13056,113.799416,1
940,4160.358,62.55916,19.427261,295.74606,33.256,118.76042,0
4749,4592.4717,27.72388,9.75549,123.79671,15.712018,55.547134,0
4651,3017.2883,56.978058,20.397966,259.06516,32.72539,118.30522,0
2756,1826.3861,64.48877,25.310797,242.39235,39.628918,132.36206,0
1355,234.46825,19.589699,9.2657175,59.51256,13.432215,40.048416,0
6157,5743.1587,59.94649,20.501152,253.86041,34.07902,116.247826,0
4953,5028.863,39.792835,16.387873,148.98506,25.197996,81.98541,0
4433,9943.614,55.775974,20.941172,226.83052,33.397198,109.51686,0
3944,5650.958,69.04981,25.011755,271.23016,40.698666,137.977,0
4559,5790.7476,66.27901,23.613539,285.2025,38.407543,136.69498,0
1755,11764.346,55.228752,19.68794,271.5868,31.523266,107.38982,0
4227,7865.3374,91.84932,44.826374,292.93942,63.758724,189.85913,0
1577,6372.8306,57.528744,20.158724,276.69385,32.378395,111.00421,1
4236,3491.831,72.649605,26.081486,287.36322,42.45402,143.02724,0
5443,7135.8447,64.78246,19.798983,332.7159,34.077347,127.28396,1
3747,9063.39,53.18341,18.71339,234.49588,30.059795,101.62708,0
6087,6260.237,53.682407,19.539679,233.29214,31.513645,110.18392,0
1888,9959.549,37.683582,14.77103,168.20526,22.907845,77.257904,0
6047,13037.012,153.62222,73.07427,478.3878,105.22198,309.38718,0
278,5564.989,34.6091,11.813457,185.32071,19.068356,67.171906,1
4761,7109.44,72.06835,24.085516,330.51492,40.254845,143.95436,0
5728,5159.6714,65.932655,22.563707,307.35492,36.991234,127.00453,0
2589,5715.4707,32.31573,13.376312,118.880646,20.429138,64.84362,0
925,1218.1528,25.916641,12.492909,78.40867,17.91027,52.954235,0
585,5367.3706,61.776768,19.289679,311.84964,32.715336,115.810875,1
2135,2358.2568,59.357967,22.228544,241.10338,35.47299,120.08232,0
4825,9574.707,47.78159,20.511421,192.28046,30.709097,93.35208,0
2921,8948.702,45.488895,14.967396,200.92647,25.188938,91.16304,0
3056,11395.011,53.579544,17.84511,252.47284,29.772182,103.87811,0
5305,3235.6165,85.27325,27.755007,348.10782,47.07543,159.22362,1
2416,4340.1323,69.62264,22.250961,304.63275,37.96452,133.73576,1
4533,5315.0723,68.91891,23.924498,321.3703,39.13417,134.91599,0
1860,5920.152,62.241665,22.265202,288.12387,36.0108,121.85215,0
4893,7650.6177,66.507095,21.74537,354.1653,35.561012,126.28436,0
4780,5050.2476,64.685326,22.59572,294.18634,36.90007,125.61599,0
2942,17840.559,131.0217,22.741985,907.20746,46.550644,195.26552,0
147,6304.9536,79.04503,25.10139,375.0264,42.705353,151.94193,1
1942,815.08746,17.501497,8.464736,52.131176,12.080266,34.834846,0
3268,5728.097,20.404821,8.176194,95.88602,12.612138,46.958878,0
5898,4272.017,54.253193,19.882658,238.13756,31.637959,110.44139,0
4067,8453.5625,75.91854,26.549381,341.89783,43.21839,148.45169,1
706,11562.438,58.350525,17.686539,320.99478,30.544617,113.02993,1
6062,4712.1226,77.679405,28.70969,372.3142,45.810974,158.77875,1
149,7723.5967,68.44525,21.038443,363.0115,36.335007,138.95598,1
567,4747.586,61.18931,22.795574,266.12308,36.13868,122.665054,1
1898,5576.1865,21.57934,9.43336,96.02432,13.939414,43.62643,0
556,7664.8623,45.959217,16.745472,233.01324,26.705303,91.7658,1
807,1848.8573,62.791363,23.879871,248.70618,37.798985,127.4898,0
5154,5222.6387,57.341866,19.78242,259.54584,32.039097,109.36742,0
5009,4842.347,60.439835,22.043169,243.86627,35.75313,123.389046,0
1184,2645.6057,55.378418,20.304384,234.8988,32.58075,113.922874,0
5421,10156.366,58.033947,19.41969,276.59967,31.889853,110.23461,0
1333,11434.896,47.436756,15.397652,223.15651,25.910858,94.291855,0
1927,3594.0027,77.83053,34.17264,262.0724,50.422626,155.18416,0
4194,7322.0234,37.76945,13.453764,166.81982,21.325684,69.471214,0
2928,6516.415,41.466755,15.751432,200.7398,24.683937,83.31967,0
3884,6334.4863,76.11716,25.894892,357.74945,42.65661,146.53798,0
554,5010.768,56.604137,19.43153,279.5376,31.281374,105.18219,1
3304,5035.2915,60.801468,21.449932,269.78162,34.85585,119.9461,0
4964,9560.945,62.40102,21.649822,311.96344,35.37234,124.59777,0
802,3326.851,60.14887,21.034235,267.88232,34.15618,117.46282,0
1381,9039.936,65.54243,23.099161,294.2169,37.841076,133.52504,0
2286,2988.661,56.77366,19.376024,241.62726,32.141575,109.85028,0
4247,12992.384,51.200325,17.410515,255.29674,28.260277,98.067924,0
117,6450.5674,56.149868,21.10958,272.01175,33.168667,116.511665,1
3851,5414.069,22.96961,7.7733974,115.17917,12.663122,49.970627,0
123,5008.5234,67.56952,21.459476,340.26178,35.61866,125.50271,1
4653,5947.58,60.82186,22.880396,247.86215,36.477875,125.0167,0
602,5400.8154,62.34905,20.10728,292.87625,34.314587,120.34993,1
3588,4528.378,56.516186,19.965538,274.16776,32.615685,116.81367,0
372,13931.006,60.171616,21.11264,291.22812,34.064243,116.77099,1
695,3787.5505,60.694748,17.789297,316.75815,31.406939,126.68414,1
1377,12852.031,61.470203,19.393652,364.99335,32.092926,121.68747,1
1128,2472.3884,64.089455,24.437548,259.78476,38.48542,128.05069,0
3949,16936.889,54.18781,16.834005,274.50912,28.865776,105.49175,0
4468,3596.893,64.367035,19.558313,296.10986,34.009315,122.40584,1
73,7227.907,69.4766,21.650293,372.44516,36.98009,135.92151,1
5382,3700.097,61.4173,22.744177,268.64114,36.1133,121.39174,1
4831,5625.494,96.87766,28.269451,491.9674,49.203125,190.54253,1
5494,7360.219,90.03105,26.733986,432.33258,45.89286,167.26361,1
3152,6254.695,71.84969,23.577333,365.00244,38.85679,139.72319,1
2845,2470.0146,65.109116,22.702938,260.4176,37.130596,123.018684,0
5174,7025.474,53.220745,21.99715,197.2627,33.57152,105.96467,0
769,4121.6777,69.917694,24.72043,326.29147,39.844254,139.28467,1
47,3012.7063,72.942,26.588768,299.58542,42.571144,143.32138,1
2216,8490.085,34.18916,12.142427,186.06871,19.079996,65.69786,0
2782,4576.253,28.402103,12.100672,102.96188,18.272766,57.12277,0
1081,3255.711,50.196373,17.237059,220.13843,28.663626,98.755486,0
5375,798.93445,18.825937,8.36568,67.14494,12.4938755,43.44983,0
539,4035.8032,76.68869,25.841032,344.39465,43.01911,148.87106,1
3572,3716.4675,31.7743,13.302069,119.5198,20.131058,63.39684,0
82,12089.728,74.12092,24.525494,356.85464,40.45167,137.83075,1
1562,5412.923,47.268787,15.623787,203.01494,26.180721,92.21461,0
4099,6116.22,45.27019,19.473291,184.47609,29.003992,91.98733,0
3415,5898.4614,77.64373,28.19686,361.2403,45.14028,153.54152,1
1881,6267.9204,74.58557,24.151194,392.28665,39.9778,142.88562,1
3222,5163.6123,85.625374,31.216482,396.2085,49.85973,173.81795,1
3773,9082.2,35.87903,11.873095,208.2022,19.41703,68.52138,0
5265,4243.9077,46.812214,15.872212,194.80775,26.36123,91.34161,0
3739,3869.9575,75.130264,22.760426,361.88156,39.130054,141.2916,0
3334,10095.315,49.034622,17.583986,215.1968,28.371477,98.89571,0
1794,8817.613,67.05509,23.435822,317.40485,37.599785,130.39304,0
1385,4949.834,86.08942,26.115788,371.1703,44.92451,149.6324,1
344,7884.012,67.25935,21.082417,348.46652,35.85324,132.59767,1
51,5295.7583,72.56549,23.265017,353.98523,39.34896,138.96768,1
2838,9159.259,57.026184,17.618692,306.7772,30.11064,110.6189,0
4354,2450.562,53.76813,18.92327,219.25406,30.749987,104.0606,0
1531,14921.247,44.277256,15.668388,233.22034,25.184494,88.44442,0
2338,3948.7563,19.065279,7.5781,87.005035,11.465098,38.15151,0
3252,8106.002,47.430237,17.062298,209.93008,27.685297,93.94061,0
1766,9554.973,57.09514,20.49619,250.85036,33.24002,114.45923,0
4549,12613.022,54.02186,19.911036,235.29352,31.984453,108.55561,0
2031,1132.8909,21.506485,9.4188795,82.98427,14.183247,50.413807,0
1329,6409.9907,39.60183,15.064181,171.27184,23.783783,80.502205,0
2051,1629.1218,62.978733,24.465454,239.93872,38.39679,128.97049,0
1475,7015.505,66.142136,23.143627,283.5523,37.66342,132.56042,0
3143,17356.707,145.35268,26.98575,889.2416,53.473957,196.89914,0
2406,4163.5923,53.336678,19.036911,245.60611,30.802229,105.40242,0
373,7317.5376,63.194866,21.610592,306.69952,35.100822,123.11653,1
2404,2025.6726,40.305683,15.147245,147.00034,24.234188,80.06598,0
1427,4981.156,77.22424,26.1637,366.8679,43.251305,151.54286,0
2255,5228.081,51.643475,18.76734,214.90735,29.95632,100.004105,0
5485,6412.9375,46.029896,16.40761,211.27422,26.312607,86.53027,1
3072,5019.189,57.021008,18.940506,276.10553,31.525696,112.045494,1
5387,13255.528,41.92208,15.587808,211.60132,24.587784,83.54294,0
4176,6365.1826,31.367506,12.05835,142.05992,18.532814,59.693165,0
859,7413.0747,39.865807,15.4800005,159.20894,24.082207,77.93199,0
2369,6653.143,38.88324,15.009942,147.52415,23.35395,73.28917,0
1189,5259.803,70.10962,21.930574,350.40308,36.96446,131.17569,0
2026,2935.5557,51.89767,19.829004,209.15388,31.20472,104.64439,0
493,7693.3135,78.154396,24.387617,403.74823,41.1127,152.7347,1
4539,2343.0942,64.06001,23.678469,249.15211,38.155014,126.96635,0
3180,4513.7573,63.468468,23.165487,297.94794,36.759525,124.709114,0
5013,6138.142,42.797497,13.624872,228.66231,22.744938,82.35443,0
3753,6495.1226,63.725857,23.184153,253.85315,37.61795,131.9314,0
1485,8271.63,54.39657,18.6022,263.59683,30.791206,117.74749,0
3379,7068.7197,81.521194,28.801243,379.10065,46.4198,160.08177,1
6001,5659.673,45.90477,14.891945,223.0544,25.097486,94.03265,0
1447,7434.0327,68.27434,20.906826,366.51514,35.916355,132.42438,1
5624,8115.836,81.86309,34.16217,300.33554,51.796963,160.8229,0
1076,9297.836,34.724934,12.681885,180.00652,19.937994,66.96356,0
5938,5507.7866,47.383347,15.882139,229.8664,26.448175,93.445435,0
3105,4994.5757,38.272686,14.369915,164.27454,22.72138,75.76919,0
4438,10650.574,52.53955,18.343182,272.59122,29.712004,101.633675,0
2798,11110.619,54.240395,18.488235,263.06857,30.772142,111.17411,0
3384,5549.3853,67.32289,22.698153,306.50986,37.663864,131.76149,0
1346,10106.345,49.899765,17.192278,260.84622,27.801685,97.81602,0
2528,12265.887,57.825066,18.19555,274.243,30.99606,111.332115,0
3710,4670.482,47.19037,15.944399,193.74107,26.439753,89.60217,0
1305,10650.53,48.681984,13.860533,284.5948,24.290337,92.78733,0
6066,6432.283,65.50531,21.306128,337.05045,35.878628,127.15142,0
4723,6616.016,62.99558,22.084188,325.06076,35.49838,125.05582,1
3534,5802.591,61.045616,19.803093,324.1608,32.93938,121.62916,0
3606,7834.068,56.55524,18.164585,273.6087,30.670525,113.965034,1
4672,8361.051,48.854385,17.699762,215.42346,28.396904,96.31814,0
1762,4768.4385,73.14178,26.454134,325.8656,42.674786,151.23508,0
708,9304.034,70.08928,23.5556,358.76886,38.769775,139.06993,1
1185,4370.5225,24.538092,10.536838,94.83752,15.727732,49.728714,0
4173,4097.5474,67.77076,22.53032,308.50903,37.21667,126.994446,0
5389,4476.953,44.426243,13.3797035,246.31728,22.955471,86.84862,0
4339,8499.338,67.61596,23.655308,302.63254,38.74485,134.81143,0
6110,3251.4392,68.46687,23.326994,289.7105,38.933678,135.34276,0
481,5742.179,67.20839,23.491386,316.9075,38.19155,131.99759,1
2431,9107.143,60.750637,18.346037,337.35837,32.000443,124.30315,1
3634,5144.217,64.11421,22.540077,289.26364,36.55336,124.3946,0
6083,4642.249,56.462605,19.532207,246.84875,32.126907,113.32678,0
5467,6759.981,63.546917,20.85993,302.01364,35.23756,127.73043,0
4469,4903.9355,73.5475,24.500721,362.0698,40.221237,140.62938,1
4846,4891.0044,52.77871,16.887928,275.27722,28.393545,103.39604,0
4981,3986.5266,59.095272,20.907393,258.2162,34.147575,120.92371,0
1551,5751.659,69.42207,24.511219,316.01144,39.897354,137.39818,0
3975,4002.9805,53.788803,20.370169,226.44157,32.063545,106.32956,0
2678,6995.386,31.050125,13.202309,129.4957,19.807964,64.620224,0
2873,3668.811,59.31951,18.911728,278.08395,32.069866,114.95096,1
5249,5697.523,42.20476,17.776627,175.42044,26.765163,84.88784,0
5021,6378.7153,64.979675,22.603868,318.75717,37.003506,128.88431,0
31,3660.1943,63.68259,22.806852,284.95377,36.606922,129.97638,1
2265,10772.781,40.05783,15.878848,164.49776,24.720493,80.74227,0
3613,2493.478,24.92116,11.331073,83.59979,16.559732,47.838497,0
2876,6574.207,36.165478,14.814908,150.51677,22.309431,70.18258,0
5531,8506.102,57.630116,18.860113,294.01596,31.56751,109.66782,1
2058,6806.874,68.928696,22.105003,310.13443,37.169483,130.50844,0
1435,5696.7026,50.02438,15.84338,259.8894,26.855154,98.493965,1
3260,8345.755,75.000145,26.772406,335.41928,43.302826,145.09451,0
1963,6145.733,92.79561,27.045683,516.8895,47.169254,187.56584,1
702,4353.2524,75.52095,28.184292,308.57544,44.909683,148.70605,1
436,6574.6577,70.200645,24.784914,368.5923,39.75727,138.04308,1
3276,5060.9185,78.550026,26.880135,379.61646,43.820885,152.00494,0
823,3367.0322,51.528942,18.453827,231.703,29.929123,106.13182,0
5791,6485.718,36.873554,15.001085,146.38345,22.900612,72.08046,0
762,5776.184,58.36509,21.669674,251.26512,34.37723,117.034515,1
3597,5078.749,59.92198,18.395582,288.97876,31.759518,117.24487,0
4777,3487.9194,79.9496,27.154715,358.117,44.53691,156.62323,0
4766,10997.081,51.095413,18.632345,227.82413,29.77922,98.80173,0
5957,220.85712,17.751993,8.605175,53.60998,12.249478,35.75298,0
3667,5037.2554,68.357796,23.984524,307.4572,39.17455,137.95982,0
4235,5112.0996,31.362665,12.508276,138.74089,19.080978,61.809246,0
1001,5023.946,33.57069,14.78601,116.49877,21.957285,67.76883,0
3380,7788.147,81.57345,25.987316,407.0954,44.259197,159.2181,1
1380,1857.505,45.35097,17.143831,180.15877,27.233202,92.71518,0
5839,2055.387,47.92298,15.778575,220.62367,26.476927,97.456215,0
5314,9691.234,48.582813,17.675459,230.17567,28.303051,100.785286,0
444,3310.304,74.92634,28.182432,302.8487,44.689693,147.56628,1
4963,2732.332,66.10114,22.473118,257.6851,37.817226,130.23985,0
2131,10587.729,60.73909,25.056297,253.0568,37.987614,121.93212,0
2649,3456.3196,49.15312,17.88856,218.12672,28.64974,96.72516,0
189,5830.914,64.11975,21.302528,316.05975,35.644794,127.10669,1
1294,2675.3743,20.665773,9.485545,67.10625,13.834651,41.190495,0
1382,5878.1074,63.467964,21.722363,309.358,35.646275,124.760895,0
6002,8654.652,32.5778,8.287418,315.3801,13.980379,58.456245,0
5680,4284.1235,90.29341,31.170485,370.66296,51.442287,177.29305,0
4743,8800.817,70.74425,23.987343,338.26364,39.49683,137.829,0
5176,6628.605,62.29389,21.331331,320.02515,35.118015,121.91995,0
4152,2660.011,64.97936,24.262833,261.2581,38.713703,132.82812,0
5520,4624.372,33.191395,13.573074,125.11962,20.726845,66.6161,0
2055,6397.161,62.16803,19.969328,299.598,33.96623,123.32225,1
631,7459.3677,69.11117,22.218073,323.80255,37.47852,133.87285,1
5662,4030.425,68.83419,21.671005,317.23764,37.21129,133.7898,0
4866,7401.957,28.404951,10.925868,123.3129,16.900547,57.31522,0
3670,3327.4658,55.32201,18.336761,258.05804,30.499935,110.23139,0
1023,3445.0674,69.40857,26.28652,299.76166,41.41098,139.11943,0
6126,4309.049,52.740906,19.17388,226.5495,31.07418,110.12341,0
3607,2979.0378,57.572426,27.63555,173.33498,39.799175,114.975266,0
3430,2678.8665,61.04211,21.813456,253.24133,35.331604,119.391624,0
5144,2368.979,55.553493,20.128641,225.65877,32.399853,107.55262,0
2560,8409.706,48.16404,17.734413,236.84158,28.173151,95.88778,0
5489,4891.3267,59.684658,20.385801,329.60812,33.00786,121.067215,0
2273,6623.6685,60.24174,21.499308,273.59158,34.47312,120.19755,0
5636,2683.257,62.8666,20.951881,275.99515,35.356915,126.68288,0
5603,2810.3862,67.62819,23.540606,296.08218,38.385376,132.96945,0
3325,6347.03,59.679485,21.772987,247.34074,35.05511,120.192726,0
4348,6528.8286,100.94861,23.980742,507.94827,43.50324,143.62758,0
3336,1865.1371,53.15406,19.292486,215.17,31.084698,104.631195,0
1705,6957.2373,36.303295,15.128502,138.09569,22.970839,73.79356,0
1959,2595.0652,51.508926,17.22503,231.93298,28.690645,104.38016,0
3706,6505.49,18.664944,6.8019466,93.13349,10.70641,37.816116,0
1057,5171.431,55.311935,16.33898,298.26752,28.357258,107.398285,0
4722,6648.2603,63.499203,22.369566,305.56393,36.145805,124.87124,0
5684,4760.5127,59.453053,21.952662,274.01562,34.909092,120.924416,0
6030,6260.8184,66.903946,21.093567,393.53583,35.029427,131.3375,1
1717,3572.371,51.11867,18.123259,219.00537,29.4517,102.02945,0
565,5456.8335,99.10642,27.657433,473.20245,49.50895,187.199,1
2213,4219.7583,63.64486,23.120098,256.3459,37.573692,126.35953,0
3584,13258.314,40.837524,15.3131485,192.9689,24.103857,79.36938,0
921,11099.988,41.203045,7.9094324,431.6327,17.37505,105.18108,0
6074,3531.9973,51.557148,16.985138,236.46742,28.24237,99.64599,0
1367,6493.369,66.160774,23.96146,292.2541,38.424408,129.3557,0
2201,2180.9695,64.668495,24.222645,250.76057,38.53211,128.60634,0
2472,10920.837,56.80425,19.403635,269.31375,32.007885,111.35341,0
3893,2210.6086,50.657543,18.72046,189.97487,30.182081,101.32525,0
1250,7470.547,46.573986,16.52597,195.84715,26.546452,88.424126,0
1118,5041.167,52.951424,19.81497,225.48386,31.464056,104.53394,0
843,2402.9314,28.003794,9.684917,122.91086,16.017054,58.12014,0
5777,4423.614,57.568134,18.58976,289.50745,31.354492,113.3695,1
2674,7770.579,110.052864,29.05081,592.7344,52.309048,202.62605,1
1834,6850.0073,65.19797,21.583899,337.68893,35.60122,133.51561,0
4493,5169.5806,44.393074,16.368786,193.25229,25.952827,87.090324,0
1019,8238.358,51.163696,17.44044,259.8671,28.423271,100.24614,0
600,4330.9614,63.970684,20.191761,306.43576,34.350254,122.92692,1
1122,3372.0303,73.77361,27.72116,329.06412,44.01466,153.09712,0
5845,3403.1406,52.6804,18.529312,239.33656,30.220451,108.082184,0
1054,4762.2554,68.02454,25.08643,294.41687,40.22371,135.6285,1
4410,5563.7695,43.04964,16.584784,199.48793,25.767113,86.91827,0
3221,2358.9753,27.748701,12.665853,91.88657,18.547197,56.552032,0
3987,4920.0835,70.934944,24.658278,319.154,40.471848,139.02003,0
4643,7282.0566,66.557945,19.763403,383.6837,34.438793,135.91628,0
6101,2707.7788,67.715515,25.68553,281.29233,40.565426,136.74301,0
1645,11600.853,53.66963,23.068005,208.66225,34.649544,106.49206,0
2193,5687.9277,31.180151,13.865504,113.48289,20.468689,63.704414,0
4260,6649.492,72.41994,22.419645,349.9539,38.410732,134.14236,1
2951,10616.419,57.150208,20.222916,268.17276,32.282135,111.335175,1
894,10562.289,62.292168,21.692265,355.32846,34.871445,120.33828,1
